"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Model Number","DQ Score"
"HOM","FUR","325046","Wilko Oslo 2 Tier Shelving Unit Oak Effect","Wilko","Single","Wood","1pcs","MDF","Yes",NA,NA,"N/A",NA,NA,1
"HOM","FUR","325047","Wilko Shelving Unit Oslo Style 3 Tier Oak Effect","Wilko","Single","Wood","1pcs","MDF","Yes",NA,NA,"N/A",NA,NA,1
"HOM","FUR","325048","Wilko Bookcase Oslo Style 3 Tier Oak Effect","Wilko","Single","Wood","1pcs","MDF","Yes",NA,NA,"N/A",NA,NA,1
"HOM","FUR","420737","Wilko Scandinavia Ladder Bookcase Oak","Wilko","1754x640x386mm",NA,"1","PARTICAL BOARD","Yes",NA,NA,NA,NA,NA,0.9125
"HOM","FUR","420738","Wilko Scandinavia Ladder Corner Unit Oak","Wilko","1754x386x386mm",NA,"1","PARTICAL BOARD","Yes",NA,NA,NA,NA,NA,0.9125
"HOM","FUR","420739","Wilko Scandinavia Ladder Desk Oak","Wilko","1754x840x500mm",NA,NA,"PARTICAL BOARD","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","420740","Wilko Scandinavia Ladder TV Unit Oak","Wilko",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,0.825
"HOM","FUR","420741","Wilko Scandinavia Ladder Bookcase White","Wilko",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,0.78125
"HOM","FUR","420742","Wilko Scandinavia Ladder Corner Unit White","Wilko",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,0.78125
"HOM","FUR","420744","Wilko Scandinavia Ladder TV Unit White","Wilko","1754 x 640 x 386mm",NA,NA,"PARTICAL BOARD","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","428486","Clovelly 4 Door Centre Mirror Robe Grey","Wilko","193.2H x 169.7L x 55.8W",NA,NA,"MDF and Chipboard","Yes",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428487","Clovelly 3 Door Centre Mirror Robe Grey","Wilko","193.2H x 129.7L x 55.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428488","Clovelly 2 Door Robe Grey","Wilko","193.2H x 89.7L x 55.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428489","Clovelly 2 Door 1 Drawer Robe Grey","Wilko","193.2H x 89.7L x 55.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428490","Clovelly 5 Drawer Chest Grey","Wilko","115.2H x 88L x 45W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428491","Clovelly 6 Drawer Chest Grey","Wilko","74.4H x 128L x 45W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428492","Clovelly 3 Drawer Large Chest Grey","Wilko","74.4H x 88L x 45W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428493","Clovelly 3 Drawer Narrow Chest Grey","Wilko","74.4H x 48L x 45W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428494","Clovelly Large Bookcase Grey","Wilko","186.7H x 87.5L x 42.8W",NA,"1","MDF and Chipboard","No",NA,NA,NA,NA,NA,0.8625
"HOM","FUR","428495","Clovelly Large Sideboard Grey","Wilko","76.9H x 127.5L x 42.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428496","Clovelly Compact Sideboard Grey","Wilko","76.9H x 87.5L x 42.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428497","Clovelly Long Entertainment Unit Grey","Wilko","53H x 127.5L x 42.8W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","428498","Clovelly Coffee Table Grey","Wilko","53H x 87.5L x 40W",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430045","Siren 4 Door Mirror Robe White","Wilko","167L x 55.1W x 195.2H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430046","Siren 3 Door Mirror Robe 2 Drawers White","Wilko","127L x 55.1W x 195.2H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430047","Siren 2 Door Robe White","Wilko","87L x 55.1W x 195.2H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430049","Siren 6 Drawer Chest White","Wilko","123L x 44.8W x 73.7H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430050","Siren 3 Drawer Narrow Chest White","Wilko","43L x 44.8W x 73.7H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430051","Siren Dressing Table and Stool White","Wilko","94.9L x 44.8W x 73.7H",NA,NA,"MDF and Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","430526","Wilko Oslo 2 Tier Unit White","Wilko","H70 x D30 X W38.5cm",NA,"1","MDF","Yes",NA,"N/A","N/A","N/A",NA,0.65
"HOM","FUR","430527","Wilko Oslo White 3 Tier Unit","Wilko",NA,NA,"1","MDF","Yes",NA,"N/A","N/A","N/A",NA,0.65
"HOM","FUR","430528","Wilko Oslo 4 Cube Unit White","Wilko",NA,NA,"1","MDF","Yes",NA,"N/A","N/A","N/A",NA,0.65
"HOM","FUR","430534","Wilko Weave Storage Box Charcoal 30 x 30cm","Wilko","30cm x 30cm x 30cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","FUR","430535","Wilko Weave Storage Box Cream 30 x 30cm","Wilko","30cm x 30cm x 30cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","FUR","430536","Wilko Weave Storage Box Stone 30 x 30cm","Wilko","30cm x 30cm x 30cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","FUR","430537","Wilko Fabric Storage Box Stone 30 x 30cm","Wilko","30cm x 30cm x 30cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","FUR","430538","Wilko Decoration Box Stone Large","Wilko","30cm x 30cm x 30cm",NA,"1","Cardboard",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","432905","Wilko Butlers Tray Table","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","FUR","440345","Caxton Computer Desk Oak Effect","Wilko","100cm x 45cm x 75cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","440442","Wilko Shelf Kit White 25 x 60cm","Wilko",NA,NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440443","Wilko Shelf Kit White 25 x 100cm","Wilko",NA,NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440444","Wilko Shelf Kit Oak Effect 25 x 60cm","Wilko",NA,NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440445","Wilko Shelf Kit Oak Effect  25 x 100cm","Wilko",NA,NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","p100156","Havana Bedside Cabinet","Wilko",NA,"Wood",NA,"Pine","Yes",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","p100157","Havana 5 Drawer Chest","Wilko","5Drawer","Wood",NA,"Pine","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","p200154","Havana Double Wardrobe","Wilko","2Door","Wood",NA,"Pine","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","304042","Wilko Functional 2 Tier Shelving Unit Oak Effect","Wilko Functional","Single","Cream","1",NA,"Yes",NA,NA,NA,NA,NA,0.9125
"HOM","FUR","304108","Wilko Functional 3 Tier Shelving Unit Oak Effect","Wilko Functional","Single","Brown","1pcs",NA,"Yes",NA,NA,NA,NA,NA,0.9125
"HOM","PIC","ap00039","Stags Head Chrome Coloured 35x50cm","Arthouse",NA,"Silver","1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","PIC","ap00045","Spa Montage Set of 3 20 x 20cm each","Arthouse",NA,"Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"HOM","RUG","325439","Wilko Tamara Rug Green 120 x 170cm","Wilko","120x170cm","Green",NA,"100% Polypropylene",NA,"Spot Clean Only",NA,NA,NA,NA,1
"HOM","RUG","325441","Wilko Tamara Rug Plum 120 x 170cm","Wilko","120x170cm","Purple",NA,"100% Polypropylene",NA,"Spot Clean Only",NA,NA,NA,NA,1
"HOM","RUG","325453","Wilko Rug Grip 90 x 150cm","Wilko","90x150cm","White",NA,NA,NA,"Spot Clean Only",NA,NA,NA,NA,0.941666666666667
"HOM","RUG","338975","Wilko Tamara Rug  Charcoal 120 x 170cm","Wilko","120x170cm","Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","409036","Wilko Sparkle Rug Charcoal 120 x 170cm","Wilko","120x170cm","Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","409039","Wilko Sparkle Rug Red 120 x 170cm","Wilko","120x170cm","Red",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426972","Wilko Evelyn Floral Rug Red 120 x 170cm","Wilko","120cm x 170cm",NA,NA,"100% Polypropylene pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426974","Wilko Techno Floral Natural 120 x 170cm","Wilko","120cm x 170cm",NA,NA,"100% Polypropylene pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426975","Wilko Chevron Runner Duck Egg 55 x 150cm","Wilko","55cm x 150cm",NA,NA,"100% Cotton",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426976","Wilko Chevron Runner Natural 55 x 150cm","Wilko","55cm x 150cm",NA,NA,"100% Cotton",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426982","Wilko Distressed Rug Grey 120 x 170cm","Wilko","120cm x 170cm",NA,NA,"Polypropylene",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426985","Wilko Emossed Flower Design Rug Cream120 x 170cm","Wilko","120cm x 170cm",NA,NA,"PP Pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426991","Wilko Teddy Bear Rug Brown 60 x 110cm","Wilko","60cm x 110cm",NA,NA,"Polyester pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426992","Wilko Teddy Bear Rug Grey 60 x 110cm","Wilko","60cm x 110cm",NA,NA,"Polyester pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426993","Wilko Teddy Bear Rug Teal 60 x 110cm","Wilko","60cm x 110cm",NA,NA,"Polyester pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426994","Wilko Teddy Bear Rug Cream 60 x 110cm","Wilko","60cm x 110cm",NA,NA,"Polyester pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426995","Wilko Teddy Bear Rug Salsa 60 x 110cm","Wilko","60cm x 110cm",NA,NA,"Polyester pile",NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","445697","Wilko Rug Carved Geo Natural 120x170cm","Wilko","120 x 170cm","Cream",NA,"100% Polypropylene Pile",NA,"Spot Clean Only",NA,NA,NA,NA,1
"HOM","RUG","445703","Wilko Rug Sparkle Charcoal 80 x 150cm","Wilko","80 x 150cm",NA,NA,"100% Polyester",NA,"Spot Clean Only",NA,NA,NA,NA,0.941666666666667
"HOM","RUG","446427","Wilko Ombre Super Soft Rug Grey 120x170cm","Wilko","120 x 170cm","Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","446428","Wilko Ombre Super Soft Rug Natural 120x170cm","Wilko","120 x 170cm","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","450596","Wilko Teddy  Rug  Cream 80x150cm","Wilko","80 x 150cm","Cream",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","450597","Wilko Teddy Rug Teal 80 x 150cm","Wilko","80 x 150cm","Green",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","450598","Wilko Teddy Rug Grey 80x150cm","Wilko","80 x 150cm","Grey",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","421713","Stripe Runner and Doormat Set Grey57 x 100cm and 57 x 40cm","Wilko Functional","Runner 57x100cm, Doormat 57x40cm","Grey",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421715","Stripe Runner and Doormat Set Grey57 x 150cm and 57 x 40cm","Wilko Functional","Runner 57x150cm, Doormat 57x40cm","Grey",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421716","Stripe Runner and Doormat Set Grey57 x 180cm and 57 x 40cm","Wilko Functional","Runner 57x180cm, Doormat 57x40cm","Grey",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421717","Stripe Runner and Doormat Set Grey57 x 230cm and 57 x 40cm","Wilko Functional","Runner 57x230cm, Doormat 57x40cm","Grey",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421718","Stripe Runner and Doormat Set Brown57 x 100cm and 57 x 40cm","Wilko Functional","Runner 57x100cm, Doormat 57x40cm","Brown",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421719","Stripe Runner and Doormat Set Brown80 x 133cm and 57 x 40cm","Wilko Functional","Runner 80x133cm, Doormat 57x40cm","Brown",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421720","Stripe Runner and Doormat Set Brown57 x 150cm and 57 x 40cm","Wilko Functional","Runner 57x150cm, Doormat 57x40cm","Brown",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421721","Stripe Runner and Doormat Set Brown57 x 180cm and 57 x 40cm","Wilko Functional","Runner 57x180cm, Doormat 57x40cm","Brown",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421722","Stripe Runner and Doormat 57 x 230cm and 57 x 40cm","Wilko Functional","Runner 57x230cm, Doormat 57x40cm","Brown",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421728","Stripe Runner and Doormat Set Red","Wilko Functional","Runner 57x100cm, Doormat 57x40cm","Red",NA,"100% Polypropylene Pile, with Latex backing",NA,"Wash at 30",NA,NA,NA,NA,0.95
"HOM","RUG","421729","Stripe Runner and Doormat Set Red","Wilko Functional","Runner 80x133cm, Doormat 57x40cm","Red",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421730","Stripe Runner and Doormat Set Red","Wilko Functional","Runner 57x150cm, Doormat 57x40cm","Red",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421731","Stripe Runner and Doormat Set Red","Wilko Functional","Runner 57x180cm, Doormat 57x40cm","Red",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421732","Stripe Runner and Doormat Set Red","Wilko Functional","Runner 57x230cm, Doormat 57x40cm","Red",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421780","Marvel Stripe Rug Plum 80 x 150cm","Wilko Functional","80 x 150cm","Purple",NA,"100% Polypropylene Pile",NA,"Spot Clean Only",NA,NA,NA,NA,0.95
"HOM","RUG","421781","Marvel Stripe Rug Plum 120 x 170cm","Wilko Functional","120 x 170cm","Purple",NA,"100% Polypropylene Pile",NA,"Spot Clean Only",NA,NA,NA,NA,0.95
"HOM","RUG","421881","Traditional Runner Bokhara Design Red 67x200cm","Wilko Functional","67x200cm","Red",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421882","Traditional Bokhara Runner Red 67x300cm","Wilko Functional","67x300cm","Red",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421884","Traditional Rug Bokhara Design Red 120x120cm","Wilko Functional","120x120cm","Red",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421885","Traditional Rug Bokhara Design 120x170cm","Wilko Functional","120x170cm",NA,NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","421887","Traditional Rug Bokhara Design Red 200x290cm","Wilko Functional","200x290cm","Red",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421888","Traditional Rug Bokhara Design Red 240x340cm","Wilko Functional","240x340cm","Red",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","445394","Faux Fur Silver Sheep Rug 75 x 90cm","Wilko Functional","75x90cm",NA,NA,"Acrylic",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445482","Funky Fox Rug 60 x 110cm","Wilko Functional","60x110cm",NA,NA,"Polypropyline",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445484","Funky Fox Rug 80 x 150cm","Wilko Functional","80x150cm",NA,NA,"Polypropyline",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445485","Funky Fox Rug 120x170cm","Wilko Functional","120x170cm",NA,NA,"Polypropyline",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445486","Funky Fox Rug 160 x 230cm","Wilko Functional","160x230cm",NA,NA,"Polypropyline",NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","STO","233860","Wilko 3 Drawer Faux Leather Storage Box Brown","Wilko","Single","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","233861","Wilko 4 Drawer Faux Leather Storage Chest Brown","Wilko","Single","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","264227","Wilko Faux Leather Oval Waste Paper Bin Black","Wilko","Single","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","264229","Wilko Faux Leather Oval Waste Paper Bin Brown","Wilko","Single","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","275726","Wilko 4 Drawer  Willow Storage Unit White","Wilko","Single","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327051","Wilko 3 Drawer Faux Leather Storage Tower Black","Wilko","Single","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327052","Wilko 4 Drawer Faux Leather Storage Tower Black","Wilko","Single","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327060","Wilko Willow Waste Paper Bin Grey","Wilko","Single","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327062","Wilko Willow Storage Basket Grey Set of 2","Wilko","Single","Grey","2pk",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327174","Wilko 4 Drawer Split Wood Storage Unit","Wilko","Single","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","STO","327177","Wilko 4 Drawer Willow Storage Tower Grey","Wilko","Single","Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","STO","406808","Wilko Printed Storage Bag Grey","Wilko",NA,"Grey","1",NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","STO","410223","Wilko Faux Leather Storage Cube Black","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410224","Wilko Faux Leather Storage Cube Brown","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410226","Wilko Faux Leather Storage Ottoman Black","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410227","Wilko  Faux Leather Storage Ottoman Brown","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","418130","Wilko Willow Storage Trunk White","Wilko","59x42x40Hcm",NA,"1","Willow, and Polester Lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418134","Wilko Willow Waste Paper Bin White","Wilko","29x29x17Hcm",NA,"1",NA,NA,NA,NA,"Paint",NA,NA,0.941666666666667
"HOM","STO","418135","Wilko Willow Storage Basket White Set of 2","Wilko","39x27x17Hcm, 32x23x15Hcm",NA,"2","Willow, and Polester Lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418136","Wilko Willow Storage Tote White","Wilko","42x35x30Hcm",NA,"1","Willow",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418137","Wilko Williow Storage Tote Grey","Wilko","42x35x30Hcm",NA,"1","Willow, and Polester Lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418141","Wilko Willow Storage Hamper White","Wilko","35x35x17Hcm",NA,"1","Willow and Polester Lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418142","Wilko Willow Storage Hamper Grey","Wilko","35x35x17Hcm",NA,"1","Willow, and Polester Lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","418346","Wilko Large Decoration Box Black","Wilko",NA,NA,"1","CARDBOARD",NA,NA,NA,NA,NA,NA,0.85
"HOM","STO","418347","Wilko Large Decoration Box White","Wilko",NA,NA,"1","CARDBOARD",NA,NA,NA,NA,NA,NA,0.85
"HOM","STO","423298","Wilko Faux Linen Square Cube Cream","Wilko","40x40x40cm",NA,"1","Fabric, MDF ,sponge","No",NA,NA,NA,"Faux Linen Fabric","4A-114GR-C",0.65
"HOM","STO","423299","Wilko Faux Linen Square Cube Grey","Wilko","40x40x40cm",NA,"1","Fabric, MDF ,sponge","No",NA,NA,NA,"Faux Linen Fabric","4A-114GR-G",0.65
"HOM","STO","423300","Wilko Large Faux Linen Ottoman Cream","Wilko","80x40x40cm",NA,"1","Fabric, MDF ,sponge","No",NA,NA,NA,"Faux Linen Fabric","4A-214GR-C",0.65
"HOM","STO","423301","Wilko Large Faux Linen Ottoman Grey","Wilko","80x40x40cm",NA,"1","Fabric, MDF ,sponge","No",NA,NA,NA,"Faux Linen Fabric","4A-214GR-G",0.65
"HOM","STO","423837","Wilko Fabric Storage Box Black","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","STO","423838","Wilko Fabric Storage Box Cream","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","STO","431366","Wilko 4 Drawer Versatile Tallboy Storage UnitCharcoal","Wilko","64.3cm x 18cm x 25cm",NA,"1","Steel, Polypropylene",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431367","Wilko 4 Drawer Versatile Tallboy Storage UnitCream","Wilko","64.3cm x 18cm x 25cm",NA,"1","Steel, Polypropylene",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431368","Wilko 4 Drawer Versatile Tallboy Storage UnitCobblestone","Wilko","64.3 x 18cm x 25cm",NA,"1","Steel, Polypropylene",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431369","Wilko Large Woven Tote Charcoal","Wilko","25cm x 34cm x 42cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431370","Wilko Large Woven Tote Cream","Wilko","25cm x 34cm x 42cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431371","Wilko Small Woven Tote Charcoal","Wilko","19.5cm x 25cm x 36cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431372","Wilko Small Woven Tote Cream","Wilko","19.5cm x 25cm x 36cm",NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","431373","Wilko Small Woven Tote Cobblestone","Wilko",NA,NA,"1","Polypropylene, Card",NA,NA,NA,NA,NA,NA,0.85
"HOM","STO","431418","Wilko 4 Drawer Willow Unit Grey","Wilko","30Lx60Wx49H cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","STO","431419","Wilko Storage Trunk Grey","Wilko","42Lx59Wx40H cm",NA,"1","willow, polyester lining",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","454560","Wilko 4 Drawer Storage Faux Linen Cream","Wilko","44x32x73cm",NA,"1","MDF Linen Fabric",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","454561","Wilko 3 Drawer Storage Faux Linen Cream","Wilko","30x26x50cm",NA,"1","MDF board, Faux Linen fabric , Nonwoven liner",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","454562","Wilko Waste Bin Faux Linen Cream","Wilko","27.5x22.5x28cm","Cream","1","MDF board, Faux Linen fabric , Nonwoven liner","No",NA,NA,NA,NA,NA,0.65
"HOM","STO","454563","Wilko 4 Drawer Storage Faux Linen Grey","Wilko","44x32x73cm",NA,"1","MDF Linen Fabric",NA,NA,NA,NA,NA,NA,0.9
"HOM","STO","454564","Wilko 3 Drawer Storage  Faux Linen Grey","Wilko","30x26x50cm","Grey","1","MDF board, Faux Linen fabric , Nonwoven liner",NA,NA,NA,NA,NA,NA,0.95
"HOM","STO","454565","Wilko Waste Bin Faux Linen Grey","Wilko","27.5x22.5x28cm","Grey","1","MDF board, Faux Linen fabric , Nonwoven liner","No",NA,NA,NA,NA,NA,0.65
