"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","DQ Score"
"TOI","RIM","417245","Rimmel 60 Seconds Super Shine Nail Polish DarlingYou Are Fabulous 809","Rimmel",NA,"Gold","1",NA,0.93
"TOI","RIM","417246","Rimmel 60 Seconds Super Shine Nail Polish YourMajesty 808","Rimmel",NA,"Silver","1",NA,0.93
"TOI","RIM","417248","Rimmel 60 Seconds Super Shine Nail Polish SecondSuper Shine 510","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417249","Rimmel 60 Seconds Super Shine Nail Polish Gimme335","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417252","Rimmel 60 Seconds Super Shine Nail PolishBreakfast In Bed 873","Rimmel",NA,"Green","1",NA,0.93
"TOI","RIM","417253","Rimmel 60 Seconds Super Shine Nail Polish WhiteHot Love 708","Rimmel",NA,"White","1",NA,0.93
"TOI","RIM","417254","Rimmel 60 Seconds Super Shine Nail Polish Berries340","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417255","Rimmel 60 Seconds Rita Ora Nail Polish Roll In TheGrass 878","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417256","Rimmel 60 Seconds Rita Ora Nail Polish Wilderness558","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417257","Rimmel 60 Seconds Rita Ora Nail PolishGlastonberry 300","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417258","Rimmel 60 Seconds Rita Ora Nail PolishOragina 413","Rimmel",NA,"Orange","1",NA,0.93
"TOI","RIM","417259","Rimmel 60 Seconds Rita Ora Nail Polish SweetRetreat 270","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417260","Rimmel 60 Seconds Rita Ora Nail Polish Rain RainGo Away 498","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417262","Rimmel 60 Seconds Rita Ora Nail Polish Neon Fest322","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","417263","Rimmel 60 Seconds Rita Ora Nail Polish Peachella448","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417266","Rimmel 60 Seconds Rita Ora Nail Polish Port A LooBlue 880","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","422734","Rimmel Kate Lip Balm 4g 001","Rimmel","4g",NA,"1",NA,0.93
"TOI","RIM","422735","Rimmel Match Perfection Foundation Light Porcelain","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","422736","Rimmel Match Perfection Foundation Ivory","Rimmel",NA,NA,NA,NA,0.79
"TOI","RIM","422737","Rimmel Match Perfection Foundation True Ivory","Rimmel",NA,NA,NA,NA,0.79
"TOI","RIM","422738","Rimmel Match Perfection Foundation Soft Beige","Rimmel",NA,NA,NA,NA,0.79
"TOI","RIM","422739","Rimmel Match Perfection Foundation Classic Beige","Rimmel","30ml",NA,"1",NA,0.93
"TOI","RIM","422740","Rimmel Match Perfection Foundation True Nude","Rimmel","30ml",NA,"1",NA,0.93
"TOI","RIM","422741","Rimmel Match Perfection Foundation Natural Beige","Rimmel","30ml",NA,"1",NA,0.93
"TOI","RIM","422742","Rimmel Mono Eyeshadow Gold Record","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","422746","Rimmel Mono Eyeshadow Q Jump","Rimmel","3.6g",NA,"1",NA,0.93
"TOI","RIM","422747","Rimmel Mono Eyeshadow Black Fender","Rimmel","3.6g",NA,"1",NA,0.93
"TOI","RIM","426656","Rimmel Exaggerate Lip Liner Youre All Mine","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","426658","Rimmel Exaggerate Lip Liner Call Me Crazy","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","426659","The Only 1 Lipstick  - You're All Mine","Rimmel",NA,NA,"1",NA,0.81
"TOI","RIM","426660","Rimmel The Only 1 Lipstick Best Of The Best","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","426662","Rimmel The Only 1 Lipstick Call Me Crazy","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","426663","Rimmel The Only 1 Lipstick Naughty Nude","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","426664","Rimmel Match Perfection Foundation Bronze","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","432702","Rimmel Super Gel Nail Polish Top Coat","Rimmel","12ml","Clear","1",NA,1
"TOI","RIM","432703","Rimmel Super Gel Nail Polish Grape Sorbet","Rimmel","12ml","Pink","1",NA,1
"TOI","RIM","432704","Rimmel Super Gel Nail Polish Urban Purple","Rimmel","12ml","Purple","1",NA,1
"TOI","RIM","432706","Rimmel Super Gel Nail Polish Darling Dahlia","Rimmel","12ml","Pink","1",NA,1
"TOI","RIM","432708","Rimmel Super Gel Nail Polish Red Ginger","Rimmel","12ml","Red","1",NA,1
"TOI","RIM","432710","Rimmel Super Gel Nail Polish Cocktail Passion","Rimmel","12ml","Orange","1",NA,1
"TOI","RIM","432711","Rimmel Super Gel Nail Polish New Romantic","Rimmel","12ml","Pink","1",NA,1
"TOI","RIM","432712","Rimmel Super Gel Nail Polish Perfect Posy","Rimmel","12ml","Pink","1",NA,1
"TOI","RIM","432713","Rimmel Super Gel Nail Polish Punk Rock","Rimmel","12ml","Purple","1",NA,1
"TOI","RIM","432714","Rimmel Super Gel Nail Polish Venus","Rimmel","12ml","Green","1",NA,1
"TOI","RIM","432721","Rimmel Instaflawless Light","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","432722","Rimmel Kate Sculpting Kit 002","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","432723","Rimmel Volume Colourist Mascara Black","Rimmel","11ml","Black","1",NA,1
"TOI","RIM","432724","Rimmel Volume Colourist Mascara Extreme Black","Rimmel","11ml","Black","1",NA,1
"TOI","RIM","432725","Rimmel Fix and Protect Primer","Rimmel",NA,NA,NA,NA,0.95
"TOI","RIM","432726","Rimmel Supercurler Mascara Extreme Black","Rimmel","12ml","Black","1",NA,1
"TOI","RIM","432728","Rimmel Calligraphy Pen Liner Black","Rimmel","1ml","Black","1",NA,1
"TOI","RIM","432729","Rimmel Calligraphy Pen Liner Blue","Rimmel","1ml","Blue","1",NA,1
"TOI","RIM","441509","Rimmel Scandaleyes Reloaded Mascara Black","Rimmel","14ml",NA,"1",NA,0.93
"TOI","RIM","441510","Rimmel Scandaleyes Reloaded Mascara Extreme Black","Rimmel","14ml",NA,"1",NA,0.93
"TOI","RIM","441512","Rimmel Scandaleyes Micro Liner Black","Rimmel","1.1ml",NA,"1",NA,0.93
"TOI","RIM","441514","Rimmel Kate 15 Year Supergel Nail PolishBoho-licious","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","441515","Rimmel Kate 15 Year Supergel Nail PolishRock N Sparkle","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","445238","Rimmel Only 1 Lipstick Mauvement 210","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","445245","Rimmel Only 1 Lipstick Matte Salute 200","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","445246","Rimmel Only 1 Lipstick Matte Take the Stage 500","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","445247","Rimmel Only 1 Lipstick Matte High Flyer 610","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","445248","Rimmel Only 1 Lipstick Matte Trendsetter 700","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","445249","Rimmel Only 1 Lipstick Matte Matte Factor 810","Rimmel","3G",NA,"1",NA,0.93
"TOI","RIM","453462","Rimmel Scandaleyes Reloaded Waterproof MascaraBlack","Rimmel","12ml",NA,"1",NA,0.93
"TOI","RIM","453463","Rimmel BB Cream 9in1 Skin Perfecting SPF15 Light30ml","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453464","Rimmel BB Cream 9in1 Skin Perfecting SPF15 Medium30ml","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453465","Rimmel Extra Long Lash Mascara Extreme Black 3","Rimmel","8ml",NA,"1",NA,0.93
"TOI","RIM","453466","Rimmel Lasting Finish 1000 Kisses Lip LinerPencil Blushing Nude","Rimmel","1.2g",NA,"1",NA,0.93
"TOI","RIM","453467","Brow This Way with Argan Oil Med Brown","Rimmel",NA,NA,NA,NA,0.9
"TOI","RIM","453468","Brow This Way with Argan Oil Clear","Rimmel",NA,NA,NA,NA,0.95
"TOI","RIM","453469","Rimmel Volume Shake Mascara","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453470","Rimmel Oh My Gloss Lip Oil Tint Clear","Rimmel","6.5ml",NA,"1",NA,0.93
"TOI","RIM","453471","Rimmel Oh My Gloss Lip Oil Tint Light Pink","Rimmel","6.5ml",NA,"1",NA,0.93
"TOI","RIM","453472","Rimmel Oh My Gloss Lip Oil Tint Pink","Rimmel","6.5ml",NA,"1",NA,0.93
"TOI","RIM","453473","Rimmel Oh My Gloss Lip Oil Tint Corral","Rimmel","6.5ml",NA,"1",NA,0.93
"TOI","RIM","453474","Rimmel Oh My Gloss Lip Oil Tint Red","Rimmel","6.5ml",NA,"1",NA,0.93
"TOI","RIM","453475","Rimmel Brow Shake Filling Powder Soft Black 4","Rimmel","2.5g",NA,"1",NA,0.93
"TOI","RIM","453476","Rimmel Brow Shake Filling Powder Dark Brown","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453477","Rimmel Brow Shake Filling Powder Medium Brown","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453478","Rimmel Brow Shake Filling Powder Medium Blonde","Rimmel","2.5g",NA,"1",NA,0.93
"TOI","RIM","453479","Rimmel Insta Fix and Go Setting Spray","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453480","Rimmel Insta Conceal and Contour Pallette Light","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453481","Rimmel Insta Conceal and Contour Pallette Medium","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","453482","Rimmel Supergel Nail Polish Sun Fun Daze 26","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453483","Rimmel Supergel Nail Polish Flamenco Beach 45","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453484","Rimmel Supergel Nail Polish Purple Splash 82","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453485","Rimmel Moisture Renew Lipstick Nude Shock","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453486","Rimmel Moisture Renew Lipstick Rose Records","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453487","Rimmel Rita Ora 60 Seconds Nail PolishFit For A Princess 202","Rimmel",NA,NA,"1",NA,0.79
"TOI","RIM","453488","Rita Ora 60 Seconds Nail Polish Ora-ngy Vibe404","Rimmel",NA,NA,"1",NA,0.81
"TOI","RIM","453489","Rimmel Rita Ora 60 Seconds Nail PolishMy Grey 807","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","453490","Rimmel Rita Ora 60 Seconds Nail PolishHot Metal Love 811","Rimmel",NA,NA,"1",NA,0.86
